input,target,prediction,pred_length,valid,tanimoto
N[C@H](C(=O)O)[C@H]1CCO1,[NH3+]C(C1CCO1)C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.21875
N[C@H](C(=O)O)C1COC1,[NH3+]C(C1COC1)C([O-])=O,CC1(COC1)C([NH3+])C([O-])=O,27,True,0.375
O[C@H](C(=O)O)[C@H]1CCN1,OC(C1CC[NH2+]1)C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.1875
OC(=O)[C@H](N=C(N)C)C,CC([NH+]=C(C)N)C([O-])=O,CC(C)C([NH3+])C([O-])=O,23,True,0.3333333333333333
OC(=O)[C@H](N=C(N)N)C,CC([NH+]=C(N)N)C([O-])=O,CC(N)C(=[NH2+])C(N)C([O-])=O,28,True,0.35714285714285715
C[C@H](C(=O)C(=N)N)C=O,CC(C=O)C(=O)C(N)=N,CC(C)(=O)C(N)=NC([NH2+])C=C([O-]),33,False,
N=CN(C(=O)C(=N)N)C,CN(C=N)C(=O)C(N)=N,NC(=N)C(=O)C(N)C(N)=N,21,True,0.32142857142857145
CN(C(=O)C(=N)N)C=O,CN(C=O)C(=O)C(N)=N,NC(=N)C(=O)C(N)C(N)=O,21,True,0.32142857142857145
NC(=N)C(=O)[C@H](C=O)O,NC(=N)C(=O)C(O)C=O,NC(=N)C(=O)C(O)C(O)C=O,22,True,0.6
O=C1O[C@@H](N([C@@H]1C)C)N,CC(N(C)C=[NH2+])C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.1935483870967742
C#CCN(CC(=O)O)C,C[NH+](CC#C)CC([O-])=O,CC([NH3+])C#CC([O-])=O,22,True,0.20588235294117646
C#CC[C@@H](CC(=O)O)N,[NH3+]C(CC#C)CC([O-])=O,CC([NH3+])C#C(C)C([O-])=O,25,False,
N#CC[C@@H](CC(=O)O)N,[NH3+]C(CC#N)CC([O-])=O,CC([NH3+])C(C#N)C([O-])=O,25,True,0.34375
NC(=N)C[C@@H](C(=O)O)C,CC(CC(N)=[NH2+])C([O-])=O,CC(C)C([NH3+])C([O-])=O,23,True,0.3333333333333333
OC(=O)C[C@@H](C(=N)N)C,CC(CC([O-])=O)C(N)=[NH2+],CC(C)C([NH3+])C([O-])=O,23,True,0.32142857142857145
OC(=O)[C@H](N=C(N)C)C,CC(NC(C)=[NH2+])C([O-])=O,CC(C)C([NH3+])C([O-])=O,23,True,0.34615384615384615
OC(=O)[C@H](N=C(N)N)C,CC(NC(N)=[NH2+])C([O-])=O,CC(N)C(=[NH2+])C(N)C([O-])=O,28,True,0.39285714285714285
NC(=N)O[C@@H](C(=O)O)C,CC(OC(N)=[NH2+])C([O-])=O,CC(O)C(N)([NH3+])C([O-])=O,26,True,0.2903225806451613
OC(=O)CN(C(=N)C)C,CN(CC([O-])=O)C(C)=[NH2+],CC(C)(N)(C([NH3+])C([O-])=O)C(C)=O,34,False,
OC(=O)CN(C(=N)N)C,CN(CC([O-])=O)C(N)=[NH2+],NC(=N)C(=O)C(N)C(N)C(N)=O,25,True,0.14705882352941177
OC(=O)C[C@@H](C(=N)N)O,NC(=[NH2+])C(O)CC([O-])=O,CC(O)C(N)([NH3+])C([O-])=O,26,True,0.25
NC(=N)C[C@@H](C(=O)O)N,NC(CC(N)=[NH2+])C([O-])=O,CC(N)C(=[NH2+])C(N)C([O-])=O,28,True,0.35714285714285715
NC(=O)C[C@H](C(=O)O)N,NC(=O)CC([NH3+])C([O-])=O,CC(O)C(=O)C(N)C(N)=N,20,True,0.18181818181818182
OC(=O)C[C@@H](C(=O)N)N,NC(=O)C([NH3+])CC([O-])=O,CC(O)C(N)([NH3+])C([O-])=O,26,True,0.25806451612903225
CN(C1CC1)CC(=O)O,C[NH+](CC([O-])=O)C1CC1,CC1(CC1)C([NH2+]C1)C([O-])=O,28,False,
N[C@H](C1CC1)CC(=O)O,[NH3+]C(CC([O-])=O)C1CC1,CC1(CC1CC([NH3+])C([O-])=O,26,False,
N[C@H]([C@H]1CN1)CC(=O)O,[NH3+]C(CC([O-])=O)C1CN1,CC1C(N1C([NH3+])C1C([O-])=O,27,False,
N[C@H]([C@H]1CO1)CC(=O)O,[NH3+]C(CC([O-])=O)C1CO1,CC1C([NH3+])C1C([O-])=O,23,True,0.21212121212121213
C[C@H](C(=O)O)C[C@H]1CN1,CC(CC1C[NH2+]1)C([O-])=O,CC1CC([NH3+])C1C([O-])=O,24,True,0.2222222222222222
C[C@H](C(=O)O)NC1CC1,CC([NH2+]C1CC1)C([O-])=O,CC1(CC1CC([NH3+])C([O-])=O,26,False,
N[C@H](C(=O)O)CC1CC1,[NH3+]C(CC1CC1)C([O-])=O,CC1(CC1CC([NH3+])C([O-])=O,26,False,
N[C@H](C(=O)O)C[C@H]1CN1,[NH3+]C(CC1CN1)C([O-])=O,CC1C(N1C([NH3+])C([O-])=O,25,False,
N[C@H](C(=O)O)C[C@H]1CO1,[NH3+]C(CC1CO1)C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.21212121212121213
N[C@H](C(=O)O)CN1CC1,[NH3+]C(CN1CC1)C([O-])=O,CC1(CN1C([NH3+])C([O-])=O,25,False,
O[C@H](C(=O)O)C[C@H]1CN1,OC(CC1C[NH2+]1)C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.18181818181818182
C[C@H](N=CN)CC(=O)O,CC(CC([O-])=O)NC=[NH2+],CC(C)C([NH2+]C([O-])=O,22,False,
C[C@H](C(=O)O)NCC#C,CC([NH2+]CC#C)C([O-])=O,CC([NH3+])C#C(C)C([O-])=O,25,False,
N[C@H](C(=O)O)CCC#C,[NH3+]C(CCC#C)C([O-])=O,CC([NH3+])C#C(C)C([O-])=O,25,False,
N[C@H](C(=O)O)CCC#N,[NH3+]C(CCC#N)C([O-])=O,CC([NH3+])C(C#N)C([O-])=O,25,True,0.3870967741935484
C[C@H](C#C)NCC(=O)O,CC([NH2+]CC([O-])=O)C#C,CC([NH3+])C#C(C)C([O-])=O,25,False,
N[C@H](C#C)CCC(=O)O,[NH3+]C(CCC([O-])=O)C#C,CC([NH3+])C#C(C)C([O-])=O,25,False,
O=C[C@H](NCC(=O)O)C,CC([NH2+]CC([O-])=O)C=O,CC([NH3+])C(C([O-])=O)C(O,25,False,
CN([C]N)CCC(=O)O,CN(CCC([O-])=O)C=[NH2+],CCC(C)([NH3+])CC([O-])=O,24,True,0.23529411764705882
C[C@H](C(=O)O)CN[C]N,CC(CNC=[NH2+])C([O-])=O,CCC(C)C([NH3+])C([O-])=O,24,True,0.3225806451612903
O=CCN[C@@H](C(=O)O)C,CC([NH2+]CC=O)C([O-])=O,CC([NH3+])C(C([O-])=O)C(O,25,False,
N[C@H](C(=O)O)CN=CN,NC(CNC=[NH2+])C([O-])=O,NC(=N)C(=O)C(N)C=O,18,True,0.20588235294117646
O=CNC[C@@H](C(=O)O)N,[NH3+]C(CNC=O)C([O-])=O,NC([NH3+])C(C([O-])=O)C(O,25,False,
N[C@H](C(=O)O)CO[CH][NH],[NH3+]C(COC=N)C([O-])=O,CC([NH3+])C(O)C([O-])=O,23,True,0.2903225806451613
O=COC[C@@H](C(=O)O)N,[NH3+]C(COC=O)C([O-])=O,[NH3+]C(CO)C([O-])=O,20,True,0.46153846153846156
N[C@@H]1NC[C@@H](C(=O)O1)O,OC(CNC=[NH2+])C([O-])=O,NC1(C[NH3+])C1C([O-])=O,23,False,
OC=C(CC(=O)C)C=O,CC1(O)CC1(C=O)C=O,CC1(CC([O-])=O)C(C2)C([O)=O,27,False,
[NH][C](N1CC1(C)C)C#N,CC1(C)CN1C(=N)C#N,NC1(C#N)C(C)=N1C#C,18,False,
O=C[C](N1CC1(C)C)[NH],CC1(C)CN1C(=N)C=O,CC1CC2=C(N1)C(=N)O2,19,True,0.075
NC(=N)[C@@]1(O)C=C1C=O,OC12C(NC1=[NH2+])[C-]2C=O,NC1=C(C=[NH2+])C([O-])=O1,25,False,
CC1=C[C@H]2[C@@H]1[C@H]1[N][C]1O2,CC12C3C1C1=NC2C3O1,C1C2C3C1C1C2OC3=C1,18,True,0.125
C[C]1[N][C@H]2[C@@H]1[C@H]1[CH][C]1C2,CC12C3N1C1CC3=CC21,C1C2C3C1C1C1C=C2C1,18,False,
C[C@]12C=C[C@H]1O[C]1[C@H]2[N]1,CC12C3C1C1=NC3C2O1,C12C3C1C1C2C3OC13,17,False,
N[C][C@@H]1C[N][C]2N1C=C2,NC12C3C1C1=NCC2N31,C1C2C3N=C1NC2N=C31,18,False,
O[C@@]12[CH][N][C@H]2C(=C1)C=C,OC12C3C1C1=CCN3C21,C1C2C3C1C3C2C1OC3=N2,20,False,
C[C@]12[N][C]1O[C@@H]1[C@H]2C=C1,CC12C3C1C1N=C2OC31,C12C3C1C1C2C3OC13,17,False,
O[C@@]12N3[C]O[C@@H]4[C@H]2[C@H]1[C@H]34,OC12C3C1C1N=C2OC31,[O-]C(=O)C12C3C1C2C3[NH2+]C1,28,False,
O[C@@]12[C@H]3[CH][C@H]4[C@@H]1[C]2CN34,OC12C3C1N1CC2=CC31,C1C2C3C1C1C1=C2OC3N1,20,False,
[CH2]C1=C[CH][C@]2([C@@H]1[N][CH]2)O,OC12C3C=C4CN(C13)C24,C1C2C3C1C1C2C3OC24,18,False,
O=C1CC=C(C(=O)C1)C,CC12C3CC1(CC2=O)O3,C1C2C3CC4(CCC13)O23,19,False,
C=C1C[CH]C(=C(O1)[NH])N,NC12C3CC1(C3)OC2=N,CC1=C(C=N)C(C=N)O1,18,True,0.10810810810810811
[O][C][C](C1CC(=O)C1)N,NC12C3CC1(C3)OC2=O,CC12CC1(C23)OC13)C23,20,False,
N[C@H]1[C@@H]2[C@@]1(O)C=C2C=O,OC12C3[NH2+]C1[C-](C=O)C23,[O-]C(=O)C12CC1[NH2+]C2C2,25,False,
CC1=CC(=C)[C@H]2[C@@H]1[CH][N]2,CC12C=C3CN4C1C2C34,C1C2C3C4CCC13C24,16,True,0.1111111111111111
[CH2]C1=C[C]([C@@H]2[C@H]1[N][CH]2)O,OC12C=C3CN4C1C2C34,C1C2C3C1C1C2C3OC24,18,False,
NC1=COC=C(C1)C#N,NC12CC1(C#N)C1OC21,N=C1NC(=CC(O1)C#C,17,False,
NC1=CCN=C(C1)C#N,NC12CC1(C#N)N1CC21,N=C1NC(C=N1)C#C,15,True,0.047619047619047616
O=C1CC(=CC(=O)C1)C,CC12CC3(CC(=O)C13)O2,C1C2C3CC4(CCC13)O23,19,False,
N#C[C]1N[C@H]2[C@@H]1C[C]2N,NC12CC3C1NC23C#N,N=C1NC2C3CC1C2C#N,17,False,
NC1=C(N)[C@@H]2[C]([N]C1)N2,NC12CN=C3NC1C23N,CC12NC3N1C2=NC2N1,17,False,
NC1=C(O)[C@@H]2[C]([N]C1)N2,NC12CN=C3NC1C23O,C1C2C1N=C2NC3N1,15,False,
N[C]1C[N][C]2[C@@]1(O)[CH]O2,NC12CN=C3OC1C23O,N=C1OC2=C3C1O2,14,False,
OC1=CN[C][N]C[C]1O,OC12CN=C3NC1C23O,N=C1OC2=CC1O2,13,True,0.05405405405405406
O=CC1=C([C@]1(O)CN)C,CC12[NH2+]CC1(O)[C-]2C=O,CC1(CC1)C2C([NH3+])C1)C([O-])=O,31,False,
[NH][C]1N[C](N)N[CH]C1=O,NC1=[NH+][CH-]C(=O)C(=N)N1,N=C1NC2=C(N1)N=C2,17,True,0.1388888888888889
C[C@@H]1C(=O)CC=CC1=O,CC1C(=O)C2C3CC12O3,C1C2C3C4(CCC13)OC23,19,False,
O[C@@H]1C(=O)CC=CC1=O,OC1C(=O)C2C3CC12O3,[O-]C(=O)C1C2CC1C2O23,21,False,
C#C[C@H]1[C@H]([C@H]1N)C(=O)O,[NH3+]C1C(C#C)C1C([O-])=O,[NH3+]C1C(C1C#C)C([O-])=O,25,True,1.0
N#C[C@H]1[C@H]([C@H]1N)C(=O)O,[NH3+]C1C(C#N)C1C([O-])=O,N=C1OC(=N1)C#C,14,True,0.02702702702702703
N[C@H]1[C@H](C1(C)C)C(=O)O,CC1(C)C([NH3+])C1C([O-])=O,CC1(C)C([NH3+])C1C([O-])=O,26,True,1.0
OC(=O)[C@@H]1[C@@H]([C@@]1(C)O)N,CC1(O)C([NH3+])C1C([O-])=O,CC1([NH3+])C1C(O)C([O-])=O,26,False,
C[C@@H]1[C@@H]([C@@]1(N)C(=O)O)C,CC1C(C)C1([NH3+])C([O-])=O,CC1C(C)C1[NH3+])C([O-])=O,25,False,
OC(=O)[C@@]1(N)[C@@H]([C@@H]1C)N,CC1C([NH3+])C1(N)C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.37037037037037035
OC(=O)[C@@]1(O)[C@@H]([C@@H]1C)N,CC1C([NH3+])C1(O)C([O-])=O,CC1([NH3+])C1C(O)C([O-])=O,26,False,
OC(=O)[C@@]1(N)[C@@H]([C@@H]1C)O,CC1C(O)C1([NH3+])C([O-])=O,CC1([NH3+])C1C(O)C([O-])=O,26,False,
OC(=O)[C@]1(N)[C@H]([C@H]1O)O,[NH3+]C1(C(O)C1O)C([O-])=O,[NH3+]C1(C1O)C([O-])=O,22,False,
OC(=O)[C@@]1(N)[C@@H]([C@@H]1N)O,NC1(C([NH3+])C1O)C([O-])=O,CC1(NC1[NH3+])C([O-])=O,23,True,0.35714285714285715
[NH][C](N1[C@H]([C@H]1C)C)C#N,CC1C(C)N1C(=N)C#N,NC1C(=N)C(C)C#N,15,False,
O=C[C](N1[C@H]([C@H]1C)C)[NH],CC1C(C)N1C(=N)C=O,CC1CC2C1C(=N)NC([NH2+])=C1,26,False,
OC(=O)C[C@@H]1[C@@H]([C@@H]1C)N,CC1C([NH3+])C1CC([O-])=O,CC1CC([NH3+])C1C([O-])=O,24,True,0.3225806451612903
N[C@@H]1[C@@H]([C@@H]1CC(=O)O)N,NC1C([NH3+])C1CC([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.32142857142857145
OC(=O)C[C@@H]1[C@@H]([C@@H]1N)O,[NH3+]C1C(O)C1CC([O-])=O,[NH3+]C1CC1C(O)C([O-])=O,24,True,0.25806451612903225
[NH][CH]N1[C@H]([C@@H]1C)C(=O)O,CC1C(N1C=[NH2+])C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.3
N[C]1[N][C@H]([C@@H]1C)C(=O)O,CC1C(NC1=[NH2+])C([O-])=O,CC1CC1C2C([NH3+])C1C([O-])=O,28,False,
OC(=O)[C@@H]1NC(=O)[C@H]1N,[NH3+]C1C(NC1=O)C([O-])=O,NC1=C(O)C(=N)O1,15,True,0.05714285714285714
O[C]1CC(=O)[C]([C@H]1O)O,OC1C2(O)CC(=O)C12O,[O-]C(=O)C1(CO)C2OC12O,22,True,0.1388888888888889
N[C@@]12CN[C@]2([C@H]1O)C#N,NC12CNC1(C#N)C2O,N=C1NC2C(C#N)C2O1,17,True,0.125
CN1[C@@H]2C(=O)[C@H]1[C@H]1[C@@H]2C1,CN1C2C3CC3C1C2=O,[O-]C(=O)C1C2CC1C2[NH2+]1,25,False,
CN1[C@@H]2C(=O)[C@H]1[C@H]1[C@@H]2N1,CN1C2C3NC3C1C2=O,[NH3+]C1C2C1C2C2C1N2C([O-])=O,29,False,
CN1[C@@H]2C(=O)[C@H]1[C@H]1[C@@H]2O1,CN1C2C3OC3C1C2=O,[O-]C(=O)C1C2C1C2[NH2+]C2,25,False,
O=C=N[C@@H]1C=C1C#N.N,[NH3+]C1C2[N-]C(=O)C12C#N,N=C1N=C(C=O1)C#N,16,False,
OC(=O)[C@H]1N[C@H]2[C@@H]1[C@H]2C,CC1C2[NH2+]C(C12)C([O-])=O,[O-]C(=O)C1C2CC1[NH2+]C2,24,True,0.22857142857142856
OC(=O)[C@H]1N[C@H]2[C@@H]1[C@H]2N,NC1C2[NH2+]C(C12)C([O-])=O,[NH3+]C1C2C1C2C([O-])=O,23,True,0.27586206896551724
OC(=O)[C@H]1N[C@H]2[C@@H]1[C@H]2O,OC1C2[NH2+]C(C12)C([O-])=O,[O-]C(=O)C1C2[NH2+]C2C12,24,False,
N[C@H]1[C@@H]2C[C@]1(C2)C(=O)O,[NH3+]C1C2CC1(C2)C([O-])=O,[NH3+]C12CC2C1C2C([O-])=O,25,False,
N[C@H]1[C@H]2C[C@@]1(N2)C(=O)O,[NH3+]C1C2CC1(N2)C([O-])=O,[NH3+]C12CC2C1C([O-])=O,23,True,0.3225806451612903
N[C@H]1[C@H]2C[C@@]1(O2)C(=O)O,[NH3+]C1C2CC1(O2)C([O-])=O,[NH3+]C12CC1C2C([O-])=O,23,True,0.3225806451612903
C[C@H]1C=CC(=O)CC1=O,CC1C2OC11CC(=O)C21,C1C2C3C4(CCC13)OC23,19,False,
OC(=O)[C@H]1[C@@H](N)[C@@H]2[C@H]1C2,[NH3+]C1C2CC2C1C([O-])=O,[NH3+]C1C2C2C1C2C([O-])=O,25,False,
N[C@@H]1[C@@H](N2[C@@H]1C2)C(=O)O,[NH3+]C1C2CN2C1C([O-])=O,[NH3+]C1C2CC1C([O-])=O,22,False,
OC(=O)[C@H]1[C@@H](N)[C@@H]2[C@H]1N2,[NH3+]C1C2NC2C1C([O-])=O,[NH3+]C1C2C2C1C([O-])=O,23,False,
OC(=O)[C@H]1[C@@H](N)[C@@H]2[C@H]1O2,[NH3+]C1C2OC2C1C([O-])=O,[NH3+]C1C2C1C2C([O-])=O,23,True,0.5
OC(=O)[C@@]12NC[C@@H]1[C@@H]2C,CC1C2C[NH2+]C12C([O-])=O,[O-]C(=O)C1C2CC1[NH2+]C2,24,True,0.25
OC(=O)[C@@]12NC[C@@H]1[C@@H]2N,NC1C2C[NH2+]C12C([O-])=O,[NH3+]C1C2C1C2C([O-])=O,23,True,0.18181818181818182
OC(=O)[C@@]12OC[C@@H]1[C@@H]2N,[NH3+]C1C2COC12C([O-])=O,[O-]C(=O)C1[NH2+]C2C1C2O,24,True,0.16216216216216217
OC(=O)[C@@]12NC[C@@H]1[C@@H]2O,OC1C2C[NH2+]C12C([O-])=O,[O-]C(=O)C1[NH2+]C2C1C2O,24,True,0.23529411764705882
Nc1oc(=O)ccc1N,[NH3+][C-]1C=CC(=O)OC1=N,N=C1N=C(O1)C=CO1,16,False,
C[C@H]1N[CH][N][C@H]1C(=O)O,CC1[NH+]=CNC1C([O-])=O,CC1CC1C2=C(O)N=NO1,18,False,
OC(=O)[C@@H]1CC=C[C@@H]1N,[NH3+]C1C=CCC1C([O-])=O,CC1CC2[NH2+]C1C([O-])=O,23,False,
C[C@H]1CC(=O)N1C(=N)N,CC1CC(=O)N1C(N)=N,CC1=NC(=N)NC(C)=C1O,19,True,0.10256410256410256
C[C@H]1CN(C1=O)C(=N)N,CC1CN(C(N)=N)C1=O,CC1=NC(=N)NC(C)=C1O,19,True,0.10256410256410256
CN1C[CH][C]1N.O=C=O,CN1CC(C([O-])=O)C1=[NH2+],CN=C1OC=C(O)N=C1C,17,True,0.06818181818181818
NC(=N)N1C[C@H](C1=O)O,NC(=N)N1CC(O)C1=O,NC1=C(N)N=C(O)C1=O,18,True,0.14285714285714285
NC(=N)N1C[C@@H](C1=O)N,NC1CN(C(N)=N)C1=O,NC1=NC(C)=NC(=N)N1,18,True,0.07692307692307693
C[C@@]1(C[C@@H](N1)C)C(=O)O,CC1CC(C)([NH2+]1)C([O-])=O,CC1(C)C1([NH3+])C([O-])=O,25,False,
C[C@@H]1C[C@@](C1)(N)C(=O)O,CC1CC([NH3+])(C1)C([O-])=O,CC1(C)C1([NH3+])C([O-])=O,25,False,
CN1CC(C1)(N)C(=O)O,CN1CC([NH3+])(C1)C([O-])=O,NC1(CC([NH3+])(C1)C([O-])=O)C(C(=O)O1,37,False,
O[C@@H]1C[C@@](C1)(N)C(=O)O,[NH3+]C1(CC(O)C1)C([O-])=O,CC1(C)C([NH3+])C1([O-])=O,25,False,
N[C@@H]1C[C@@](C1)(O)C(=O)O,[NH3+]C1CC(O)(C1)C([O-])=O,CC1(C)C([NH3+])C1([O-])=O,25,False,
C[C@H]1C[C@H]([C@H]1C(=O)O)N,CC1CC([NH3+])C1C([O-])=O,CC1CC1C([NH3+])C1C([O-])=O,26,False,
C[C@H]1CN([C@H]1C(=O)O)C,CC1C[NH+](C)C1C([O-])=O,CC1CC([NH3+])C1C([O-])=O,24,True,0.3548387096774194
C[C@@H]1N[C@@H]([C@@H]1C(=O)O)C,CC1[NH2+]C(C)C1C([O-])=O,CC1CC([NH3+])C1C([O-])=O,24,True,0.4074074074074074
CN1C[C@H]([C@H]1C(=O)O)N,CN1CC([NH3+])C1C([O-])=O,CC1C(N1C([NH3+])C([O-])=O,25,False,
N[C@H]1C[C@H]([C@H]1C(=O)O)O,[NH3+]C1CC(O)C1C([O-])=O,CC1[NH2+]C(C1C)C([O-])=O,24,True,0.21875
N[C@H]1C[C@H]([C@H]1C)C(=O)O,CC1C([NH3+])CC1C([O-])=O,CC1CC1C([NH3+])C1C([O-])=O,26,False,
C[C@H]1C[C@@H]([C@H]1N)C(=O)O,CC1CC(C1[NH3+])C([O-])=O,CC1CC([NH3+])C1C([O-])=O,24,True,0.5
CN1[C@H](C[C@@H]1C)C(=O)O,CC1CC([NH+]1C)C([O-])=O,CC1CC([NH3+])C1C([O-])=O,24,True,0.3548387096774194
C[C@H]1N[C@@H]([C@H]1C)C(=O)O,CC1[NH2+]C(C1C)C([O-])=O,CC1CC([NH3+])C1C([O-])=O,24,True,0.2903225806451613
C[C@H]1N[C@@H]([C@H]1N)C(=O)O,CC1[NH2+]C(C1N)C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.35714285714285715
C[C@H]1N[C@@H]([C@H]1O)C(=O)O,CC1[NH2+]C(C1O)C([O-])=O,[NH3+]C1CC1C(O)C([O-])=O,24,True,0.17647058823529413
OC(=O)[C@H]1O[C@@H]([C@@H]1N)C,CC1OC(C1[NH3+])C([O-])=O,[NH3+]C1CC1C(O)C([O-])=O,24,True,0.24242424242424243
O[C@H]1C[C@H]([C@H]1N)C(=O)O,[NH3+]C1C(O)CC1C([O-])=O,CC1[NH2+]C(C1C)C([O-])=O,24,True,0.21875
C[C@H]1N[C@@H](C=C1)C(=O)O,CC1[NH2+]C(C=C1)C([O-])=O,CC1CC1C([NH3+])C([O-])=O,24,True,0.23529411764705882
C1C=CC=C1.O=C=O.N,[NH3+]C1CC(C=C1)C([O-])=O,[NH3+]CC1=CC([O-])C=C(=O)O1,27,False,
C[C@H]1C[C@H](N1)CC(=O)O,CC1CC(CC([O-])=O)[NH2+]1,CC1CC([NH3+])C1C([O-])=O,24,True,0.30303030303030304
CC1CN(C1)CC(=O)O,CC1C[NH+](CC([O-])=O)C1,CC1(CC1)C([NH2+]C([O-])=O)C1,28,False,
CNC[C@@H]1COC(=O)C1,C[NH+]1CC(CC([O-])=O)C1,CC1CCC1[NH2+]C1C([O-])=O,24,False,
N[C@@H]1C[C@@H](C1)CC(=O)O,[NH3+]C1CC(CC([O-])=O)C1,CC1CC([NH3+])C1C([O-])=O,24,True,0.3225806451612903
NC1CN(C1)CC(=O)O,[NH3+]C1CN(CC([O-])=O)C1,NC1(CN1)C(C([NH2+])C1)C([O-])=O,31,False,
N#C[C@H]1C[C@@H]([C]([N]1)O)N,[NH3+]C1CC([N-]C1=O)C#N,NC1C2C(C#N)N1C#N,16,False,
C[C@H]1O[C@]1(C#C)C(=N)N,CC1OC1(C#C)C(N)=N,NC1(C#C)C(=N)C(=N)O1,20,True,0.23529411764705882
C[C@H]1O[C@]1(C#N)C(=N)N,CC1OC1(C#N)C(N)=N,NC1(C#N)C(=N)O1)C,17,False,
N#C[C]1[CH]C1.O=C=O.N,[NH3+]C1CC1(C#N)C([O-])=O,N=C1ON=C=C(O1)C#C,17,True,0.022727272727272728
C[C@@]1(CC(=O)O)C[C@H]1N,CC1(CC([O-])=O)CC1[NH3+],CC1CC1([NH3+])C1C([O-])=O,25,False,
C[C@H]1C[C@]1(N)CC(=O)O,CC1CC1([NH3+])CC([O-])=O,CC1CC1(CC1[NH3+])C([O-])=O,26,False,
C[C@]1(CC(=O)O)N[C@@H]1C,CC1[NH2+]C1(C)CC([O-])=O,CC1CC1([NH3+])C1C([O-])=O,25,False,
OC(=O)C[C@]1(N)C[C@H]1O,[NH3+]C1(CC([O-])=O)CC1O,CC1(C[NH3+])C1C([O-])=O,23,False,
N[C@]1(CC(=O)O)C[C@@H]1N,NC1CC1([NH3+])CC([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.21875
N[C@H]1C[C@]1(O)CC(=O)O,[NH3+]C1CC1(O)CC([O-])=O,CC1(C[NH3+])C1C([O-])=O,23,False,
N[C@H]1C[C@H]1C#CC(=O)O,[NH3+]C1CC1C#CC([O-])=O,[NH3+]C1CC1C#C([O-])=O,22,False,
C[C@H]1C[C@H]1C(=O)C(=N)N,CC1CC1C(=O)C(N)=N,CC1CC2=C(N)NC1=C,16,False,
CC(=O)[C](N1C[C@@H]1C)[NH],CC1CN1C(=N)C(C)=O,CC1CC2C1C(N1)C(=N)O,19,False,
C[C@H]1CN1[C](C(=O)N)[NH],CC1CN1C(=N)C(N)=O,CC1CC2=C(N1)N=NO,16,False,
C[C@H]1CN1C(=O)C(=N)N,CC1CN1C(=O)C(N)=N,CC1=NC(=N)NC(C)=C1O,19,True,0.07894736842105263
C[C@H]1N[C@H]1C(=O)C(=N)N,CC1NC1C(=O)C(N)=N,CC1=C(N)N=C(=C)O1,17,False,
C[C@H]1O[C@H]1C(=O)C(=N)N,CC1OC1C(=O)C(N)=N,CC1=C(O)NC(=N)O1,16,True,0.11428571428571428
CN1C[C@H]1C(=O)C(=N)N,CN1CC1C(=O)C(N)=N,CC1=NC(=N)NC(C)=C1O,19,True,0.07894736842105263
NC(=N)C(=O)[C@H]1C[C@H]1O,NC(=N)C(=O)C1CC1O,CC1=C(O)NC(=N)O1,16,True,0.05555555555555555
C[C@H]1CN1C(=O)O[CH][NH],CC1CN1C(=O)OC=N,CC1C(N1C=[NH2+])C([O-])=O,25,True,0.21621621621621623
N[C@H]1C[C@H]1C(C#N)C#N,[NH3+]C1CC1[C-](C#N)C#N,N=C1NC(C#N)C1C#C,16,True,0.11428571428571428
C[C@H]1CN1C1=NCCO1,CC1CN1C1=NCCO1,N=C1N=CN1CC1CC1C1CC1C1CC1C1C1C1C1C1C1C,38,False,
N[C@H]1C[C@H]1NC(=O)C#N,[NH3+]C1CC1[N-]C(=O)C#N,N=C1NC(=N1)C#C,14,True,0.02631578947368421
C[C@H]1C[C@H]1NCC(=O)O,CC1CC1[NH2+]CC([O-])=O,CC1CC1CC([NH2+]1)C([O-])=O,26,False,
C[C@H]1N[C@H]1CCC(=O)O,CC1[NH2+]C1CCC([O-])=O,CC1CC1CC([NH2+]1)C([O-])=O,26,False,
N[C@H]1C[C@H]1CCC(=O)O,[NH3+]C1CC1CCC([O-])=O,CC1CC1CC([NH2+]1)C([O-])=O,26,False,
N[C@H]1C[C@H]1NCC(=O)O,NC1CC1[NH2+]CC([O-])=O,CC1CN1C(=N)OC=C1C,17,False,
N[C@H]1C[C@H]1OCC(=O)O,[NH3+]C1CC1OCC([O-])=O,[NH3+]C1CC1C(O)C1C([O-])=O,26,False,
OC(=O)CN[C@@H]1C[C@@H]1O,OC1CC1[NH2+]CC([O-])=O,[NH3+]C1CC1C(O)C1C([O-])=O,26,False,
C[C@H]1N[C@@]2([C@H]1C2)C(=O)O,CC1[NH2+]C2(CC12)C([O-])=O,[NH3+]C12CC2C1C2C([O-])=O,25,False,
N[C@H]1C[C@@]2([C@H]1N2)C(=O)O,[NH3+]C1CC2(NC12)C([O-])=O,[NH3+]C12CC2C1C([O-])=O,23,True,0.3125
